host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
0,1,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,23,1,4,1.0,2.0,3.0,8,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,0,8
0,6,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,2,1,1125,9.0,9.0,10.0,10.0,10.0,10.0,0,2
1,12,1,4,1.0,1.0,2.0,4,2,270,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,1,2,2,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,1,4,1.0,3.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,27,1,4,1.0,3.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,20,1,2,1.0,2.0,3.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,20,1,1,1.0,2.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,3,1.0,1.0,2.0,4,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,8
0,2,1,5,2.0,1.0,2.0,6,1,365,8.0,7.0,9.0,9.0,9.0,9.0,1,8
0,2,1,4,1.0,1.0,3.0,5,1,1125,6.0,6.0,10.0,10.0,6.0,10.0,1,8
0,2,2,3,1.0,1.0,2.0,2,1,1125,8.0,10.0,10.0,10.0,10.0,10.0,1,8
0,13,1,2,1.0,1.0,1.0,5,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,1.0,1.0,4,1,35,10.0,10.0,10.0,10.0,10.0,10.0,0,3
0,1,1,2,2.0,1.0,2.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,1.0,2.0,2,1,1125,5.0,7.0,9.0,8.0,7.0,8.0,0,2
0,5,2,2,1.0,1.0,0.0,2,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,3,1.0,1.0,3.0,4,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,2,2,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,2,2,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,2,1.0,1.0,2.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,1,2.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,1,2,1.0,1.0,1.0,5,2,30,10.0,10.0,9.0,10.0,10.0,10.0,0,3
0,14,4,1,2.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,1,1.0,1.0,3.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,4,2,1.0,1.0,1.0,3,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,2,1,2.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,4,2,1.0,1.0,1.0,2,1,1125,8.0,10.0,8.0,4.0,10.0,10.0,0,1
0,5,1,3,1.0,1.0,1.0,7,2,4,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,17,2,1,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
1,4,1,1,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,8,1,8,1.0,2.0,2.0,7,1,1125,9.0,8.0,10.0,10.0,9.0,8.0,0,10
0,2,2,2,2.0,1.0,1.0,3,3,60,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,2,1,3,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,1,1.0,2.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,19,1,7,1.0,3.0,3.0,7,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
0,33,4,1,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,10,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,8,2,4,1.0,1.0,4.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,1,4,1.0,2.0,4.0,7,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
0,12,1,6,1.0,3.0,4.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,2,1.0,1.0,2.0,6,2,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,3
0,3,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,3,1.0,2.0,2.0,6,15,72,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,2,5,0.0,1.0,4.0,7,1,1125,9.0,9.0,7.0,8.0,9.0,9.0,0,7
1,1,2,3,1.0,1.0,1.0,7,1,90,9.0,10.0,10.0,9.0,7.0,9.0,0,7
0,11,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,4,1.0,2.0,3.0,3,2,180,10.0,10.0,10.0,10.0,10.0,9.0,1,3
0,5,4,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,2,2,3,2.0,1.0,2.0,5,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,0,7
0,17,1,4,1.0,2.0,2.0,4,2,1125,9.0,10.0,10.0,9.0,9.0,10.0,0,1
0,1,2,2,1.0,1.0,1.0,4,1,5,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,2,1,1125,8.0,8.0,9.0,8.0,9.0,8.0,0,2
0,6,2,2,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,12,2,2,2.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,1,4,1.0,2.0,0.0,4,6,90,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,8,2,2,1.0,1.0,1.0,1,1,1125,10.0,9.0,9.0,10.0,9.0,10.0,0,1
0,2,4,6,1.0,1.0,6.0,2,1,1125,10.0,10.0,8.0,10.0,10.0,8.0,0,19
0,2,4,6,1.0,1.0,6.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,19
0,2,4,1,1.0,1.0,6.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,19
0,2,4,6,1.0,1.0,6.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,19
0,1,2,3,1.0,1.0,2.0,2,2,8,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,13,1,4,2.0,2.0,3.0,2,15,300,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,2,1.0,1.0,1.0,2,5,1125,10.0,9.0,10.0,10.0,10.0,9.0,1,9
0,1,1,3,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,3,2.0,1.0,2.0,9,7,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,12
1,1,1,3,2.0,1.0,3.0,7,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
0,24,2,4,1.0,2.0,2.0,1,2,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,14,1,4,1.0,2.0,3.0,5,10,1125,9.0,8.0,9.0,9.0,9.0,9.0,0,1
0,5,1,2,1.0,1.0,1.0,5,3,1125,10.0,10.0,9.0,9.0,10.0,8.0,0,1
0,6,2,2,1.0,1.0,1.0,2,5,366,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,5,1.0,2.0,3.0,3,2,32,10.0,10.0,10.0,10.0,10.0,9.0,0,2
1,1,2,2,1.0,1.0,1.0,3,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,5,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,13,1,4,2.0,2.0,2.0,10,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,2,2,1.0,1.0,1.0,2,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,3,2,1.0,1.0,1.0,3,1,1125,8.0,8.0,10.0,10.0,10.0,10.0,1,1
0,3,1,4,1.0,1.0,1.0,4,2,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,10
0,12,2,3,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,6,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,33,4,2,1.0,1.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,2,2,1.0,1.0,1.0,2,3,35,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,5,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,3,4,1.0,1.0,4.0,4,1,99,9.0,9.0,9.0,9.0,9.0,9.0,1,3
0,2,4,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,1,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,8,2,2,1.0,1.0,1.0,3,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,8,2.0,3.0,5.0,9,3,1125,9.0,9.0,9.0,9.0,9.0,8.0,0,11
0,3,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,4,1.0,1.0,2.0,7,1,1125,8.0,6.0,10.0,10.0,10.0,10.0,1,1
0,3,2,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
1,1,4,4,1.0,1.0,4.0,1,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,15
1,1,4,4,1.0,1.0,4.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,15
0,4,1,4,1.0,2.0,3.0,6,2,1125,9.0,8.0,10.0,10.0,10.0,8.0,0,10
0,4,2,2,2.0,1.0,1.0,1,3,29,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,3,1,6,2.0,2.0,3.0,8,3,1125,9.0,10.0,10.0,10.0,9.0,9.0,1,4
0,3,1,4,1.0,1.0,3.0,3,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,10
0,3,2,7,1.0,1.0,2.0,10,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,1,1.0,1.0,1.0,4,6,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,4,2.0,2.0,2.0,6,14,1125,10.0,9.0,9.0,10.0,10.0,10.0,0,2
0,5,2,1,2.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,28,1,2,1.0,1.0,1.0,4,30,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,1,4,1.0,2.0,4.0,7,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,4,1.0,1.0,3.0,2,2,20,9.0,9.0,10.0,10.0,10.0,9.0,0,2
0,8,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,3,2,1.0,1.0,1.0,2,1,1125,9.0,9.0,10.0,9.0,10.0,9.0,1,15
0,3,3,2,1.0,1.0,1.0,3,1,1125,8.0,10.0,6.0,10.0,8.0,8.0,1,15
0,3,3,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,15
0,4,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,1,2,1.0,1.0,1.0,4,3,1125,9.0,10.0,10.0,10.0,10.0,9.0,0,1
0,1,1,2,1.0,1.0,2.0,2,92,450,10.0,10.0,10.0,10.0,10.0,9.0,0,9
0,8,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,3,3,6,1.0,1.0,6.0,1,1,30,9.0,9.0,9.0,10.0,10.0,9.0,1,10
1,1,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,8.0,10.0,10.0,10.0,0,2
0,22,2,3,1.0,1.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,5,1.0,2.0,3.0,2,1,1125,10.0,8.0,10.0,10.0,9.0,7.0,0,7
0,1,2,5,2.0,2.0,3.0,4,1,1125,8.0,9.0,9.0,10.0,9.0,9.0,0,7
0,3,2,2,0.0,1.0,1.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,4,1.0,1.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,28,2,2,1.0,1.0,2.0,6,1,1000,5.0,5.0,5.0,5.0,5.0,5.0,1,4
1,5,1,7,1.0,2.0,4.0,4,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,7
0,7,1,3,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,3,1.0,1.0,3.0,7,1,10,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,4,1.0,1.0,2.0,2,1,1125,9.0,8.0,10.0,10.0,10.0,9.0,0,11
0,1,1,3,1.0,2.0,3.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,3,1.0,1.0,1.0,6,3,1125,6.0,7.0,7.0,8.0,6.0,6.0,1,7
1,1,2,2,1.0,1.0,1.0,2,1,60,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,1,1,5,1.0,2.0,2.0,5,1,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,4
0,1,2,2,1.0,1.0,2.0,2,1,1125,7.0,7.0,9.0,9.0,8.0,7.0,1,7
0,1,2,2,1.0,1.0,1.0,2,1,45,8.0,8.0,8.0,9.0,8.0,8.0,1,7
0,4,1,4,1.0,3.0,3.0,8,3,90,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,16,2,1,1.0,1.0,1.0,3,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,6,1,4,2.0,2.0,2.0,6,5,1125,10.0,10.0,9.0,10.0,10.0,8.0,0,4
0,2,4,2,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,9.0,10.0,10.0,0,1
0,9,2,2,1.0,1.0,2.0,2,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,1,2,1.0,1.0,1.0,7,180,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,28,2,2,1.0,1.0,1.0,6,1,1000,7.0,7.0,7.0,7.0,7.0,7.0,1,4
0,2,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,4,1.0,2.0,0.0,4,1,500,10.0,9.0,10.0,10.0,10.0,10.0,1,6
0,1,1,2,1.0,2.0,2.0,4,2,60,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,4,1,2,1.0,1.0,1.0,4,1,500,9.0,9.0,10.0,10.0,9.0,9.0,1,6
1,3,2,3,1.0,1.0,3.0,2,2,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,11
1,3,2,3,1.0,1.0,3.0,2,2,1125,10.0,9.0,10.0,10.0,10.0,9.0,1,11
0,12,2,2,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,1,2,3,1.0,1.0,2.0,2,1,1125,9.0,8.0,9.0,8.0,8.0,9.0,1,6
0,6,1,4,1.0,2.0,3.0,5,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,5,2,2,1.0,1.0,1.0,2,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,1,1.0,1.0,1.0,1,7,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,3
0,20,2,1,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,11,1,4,1.0,2.0,2.0,4,2,30,9.0,9.0,9.0,9.0,9.0,8.0,0,1
0,1,2,2,1.0,1.0,1.0,2,1,30,8.0,7.0,8.0,8.0,8.0,7.0,1,7
0,5,1,4,1.0,1.0,2.0,3,2,120,10.0,9.0,10.0,10.0,10.0,10.0,0,1
0,1,2,3,1.0,1.0,2.0,2,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,0,5
0,3,1,4,1.0,1.0,3.0,2,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,6
0,9,1,2,1.0,2.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,2,1.0,1.0,2.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,1,2,1.0,1.0,2.0,10,1,1125,10.0,10.0,8.0,9.0,10.0,10.0,0,1
0,26,2,2,1.0,1.0,5.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,22,2,1,1.0,1.0,1.0,1,1,3,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,1,2,1.0,1.0,1.0,3,1,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,6
0,3,3,2,1.0,1.0,2.0,3,1,1124,9.0,9.0,10.0,10.0,9.0,9.0,1,3
0,3,3,3,1.0,1.0,3.0,3,1,1124,7.0,7.0,9.0,7.0,8.0,8.0,1,3
0,1,1,4,1.0,2.0,3.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,3,2.0,2.0,2.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,1,3,1.0,1.0,1.0,9,2,30,7.0,10.0,8.0,10.0,8.0,8.0,0,27
0,6,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,4,1.0,1.0,4.0,2,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,6
0,2,1,2,1.0,1.0,1.0,4,1,1125,7.0,6.0,9.0,8.0,8.0,8.0,1,8
0,3,1,6,1.0,2.0,4.0,8,2,1125,10.0,2.0,10.0,10.0,6.0,2.0,1,1
0,2,2,1,1.0,1.0,1.0,6,3,12,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,1,2.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,4,1.0,2.0,4.0,7,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,5,1.0,2.0,3.0,4,3,1125,10.0,9.0,10.0,10.0,10.0,9.0,1,8
0,5,2,1,1.0,1.0,2.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,2,1,1.0,1.0,0.0,1,1,1125,9.0,9.0,10.0,10.0,9.0,10.0,0,5
1,1,2,2,1.0,2.0,3.0,2,1,12,10.0,10.0,10.0,10.0,10.0,10.0,0,3
1,2,2,3,2.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,6,2,1,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,0,1
0,26,1,6,2.0,3.0,5.0,6,60,1125,10.0,10.0,10.0,10.0,9.0,9.0,0,1
0,4,2,1,1.0,1.0,1.0,3,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,4,4,1,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,7,2.0,3.0,4.0,10,2,60,10.0,10.0,10.0,10.0,10.0,9.0,1,13
0,2,1,5,1.0,2.0,2.0,6,4,1000,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,1,2,2,1.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,7,2,1,2.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,5,2,1,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,2,1.0,1.0,1.0,2,2,1125,10.0,10.0,10.0,9.0,10.0,10.0,1,6
0,3,2,2,1.0,1.0,1.0,2,2,1125,7.0,8.0,8.0,10.0,10.0,8.0,1,6
0,2,2,3,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,4,1.0,1.0,1.0,10,3,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,3
0,6,2,2,1.0,1.0,1.0,1,1,1125,10.0,8.0,10.0,10.0,10.0,10.0,0,1
0,16,4,1,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,13,1,4,1.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
0,14,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,4,1.0,1.0,3.0,4,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,6
0,19,2,2,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,6
0,2,2,2,1.0,1.0,2.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,11,2,1,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,16,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,2,2,2,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,1,1.0,1.0,1.0,1,7,60,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,1.0,3,14,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
0,1,1,2,1.0,1.0,1.0,3,4,1125,10.0,7.0,10.0,9.0,10.0,9.0,0,3
0,1,1,4,1.0,2.0,2.0,6,2,6,10.0,8.0,10.0,10.0,10.0,10.0,0,2
0,1,2,2,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,3,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,4,1.0,1.0,4.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,4,1.0,2.0,3.0,5,2,15,9.0,9.0,10.0,10.0,10.0,10.0,0,3
0,19,2,2,1.0,1.0,1.0,3,1,1125,9.0,10.0,10.0,10.0,10.0,9.0,1,6
0,1,1,5,1.0,2.0,3.0,9,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,7,1,2,1.0,1.0,2.0,3,1,1125,10.0,9.0,10.0,10.0,9.0,9.0,0,4
1,1,1,3,2.0,2.0,2.0,6,3,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,5
0,15,4,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,3,1.0,2.0,2.0,2,5,1125,8.0,8.0,9.0,9.0,10.0,9.0,0,4
0,4,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,23,1,4,1.0,1.0,1.0,5,1,12,9.0,8.0,10.0,10.0,10.0,9.0,0,1
0,11,1,2,1.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,13,2,2,2.0,1.0,0.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,3,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,2,1,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,28,1,4,1.0,1.0,2.0,4,7,14,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,2,2,1.0,1.0,1.0,5,5,90,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,2.0,1.0,2.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,1,1,2,1.0,1.0,1.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,1,1.0,1.0,1.0,2,1,1,10.0,10.0,10.0,10.0,8.0,10.0,0,1
0,4,2,1,1.0,1.0,1.0,1,90,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
0,4,2,1,1.0,1.0,1.0,1,4,1125,9.0,7.0,10.0,10.0,9.0,9.0,1,10
0,4,4,2,1.0,1.0,2.0,1,30,1125,10.0,10.0,10.0,10.0,10.0,8.0,1,10
0,4,4,2,1.0,1.0,2.0,1,4,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,10
0,37,1,7,2.0,2.0,4.0,6,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,7
0,3,4,3,1.0,1.0,3.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,5,2.0,2.0,2.0,10,2,1125,8.0,8.0,8.0,9.0,7.0,7.0,0,11
0,3,2,2,1.0,1.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,4,1.0,1.0,4.0,6,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,3,1,2,1.0,1.0,2.0,4,1,1125,2.0,8.0,8.0,6.0,8.0,4.0,1,3
0,3,2,2,1.0,1.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,2,1.0,1.0,2.0,5,1,365,2.0,8.0,2.0,10.0,10.0,4.0,1,3
0,2,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,2,1,1.0,1.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,16,2,2,1.0,1.0,1.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,4,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
